"staSeq","locationName","locationDescription","locationType","ylat","xlong","sourceMapScale","horizCollectMethod","horizRefDatum","stateCd","munName","subBasin","adbSegID","hydroID","createDate","createUser","lastUpdateDate","lastUpdateUser"
17006,"Roaring Brook","Old Coop Sawmill Rd","River/Stream",41.7153,-72.5061,24000,"Unknown","NAD83","CT","GLASTONBURY",4009,"CT4009-00_02","106002001","2009-01-12 00:00:00","BeaucheneM","2021-12-27 17:18:19","BeckerM"
14313,"Natchaug River","upstream confluence with Shetucket River","River/Stream",41.7155,-72.1941,24000,"Interpolation-Map","NAD83","CT","WINDHAM",3200,"CT3200-00_01","","1999-03-02 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
17682,"Piper Brook Unnamed Trib","@ Francis Street","River/Stream",41.71576,-72.73521,0,"Interpolation-Satellite","WGS84","CT","NEWINGTON",4402,"","","2011-10-19 10:37:00","IacobucciA","2016-01-22 09:41:00","LallyMe"
17146,"East Br. Shepaug River, tributary to","50 M US Mouth","River/Stream",41.7158,-73.2928,24000,"Unknown","NAD83","CT","LITCHFIELD",6700,"Needs","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
18246,"Columbia Lake NLA2012","Site F NLA2012","Lake",41.716052,-72.333215,0,"Interpolation-Satellite","WGS84","CT","COLUMBIA",3108,"","","2012-07-26 14:08:00","TokarzW","2012-07-26 14:08:00","TokarzW"
18869,"West Aspetuck River","Upstream of Andreson Acres Farm, off Kent Hollow/Anderson Acres Rd","River/Stream",41.71614,-73.39466,0,"Interpolation-Satellite","WGS84","CT","KENT",6500,"","103009486","2015-01-23 12:55:00","LallyMe","2021-10-05 14:34:45","BeckerM"
20595,"Cobble Brook, NNT to NNT","Along RT 341 above house # 183","River/Stream",41.71633,-73.445471,0,"Interpolation-Satellite","WGS84","CT","KENT",6013,"","","2021-08-19 13:42:00","EltzB","2021-11-17 18:20:50","BeckerM"
15531,"Leadmine Brook","downstream enter near #781 south road, 400 m from south road bridge","River/Stream",41.7164,-73.0604,24000,"Interpolation-Map","NAD83","CT","HARWINTON",6908,"CT6908-00_01","103009658","2004-08-02 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
20413,"Bantam Lake outflow @ Bantam River","Kilbourne Cove, downstream of North Shore Rd","River/Stream",41.716434,-73.221526,0,"Interpolation-Satellite","WGS84","CT","LITCHFIELD",6705,"","","2020-04-08 15:45:00","AarrestadA","2020-04-08 15:49:00","AarrestadA"
20586,"Shepaug River, NNT to","From mouth on opposite bank from #80 Valley Road","River/Stream",41.71647,-73.292782,0,"Interpolation-Satellite","WGS84","CT","WASHINGTON",6700,"","","2021-08-06 10:49:00","EltzB","2021-11-17 18:20:50","BeckerM"
16021,"Pequabuck River","at Meadow Road","River/Stream",41.7165,-72.8399,24000,"Interpolation-Map","NAD83","CT","FARMINGTON",4315,"CT4315-00_01","105000054","2006-08-02 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
17771,"Staddle Brook","Downstream of Jurovaty Road","River/Stream",41.7165,-72.3891,0,"Interpolation-Satellite","WGS84","CT","ANDOVER",3108,"","","2012-03-05 10:30:00","BeaucheneM","2012-03-05 10:30:00","BeaucheneM"
18303,"Columbia Lake NLA2012","Site I TRIP2 NLA2012","Lake",41.716541,-72.3207,0,"Interpolation-Satellite","WGS84","CT","COLUMBIA",3108,"","","2012-10-31 10:48:00","TokarzW","2012-10-31 10:48:00","TokarzW"
17806,"Clarks Brook","UPSTREAM THOMPASON HILL RD","River/Stream",41.7166,-72.292,24000,"Interpolation-Satellite","NAD83","CT","COLUMBIA",3108,"needs","","2011-12-16 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
20596,"Cobble Brook, NNT to NNT","US Rt. 341","River/Stream",41.716641,-73.442156,0,"Interpolation-Satellite","WGS84","CT","KENT",6013,"","","2021-08-19 13:50:00","EltzB","2021-11-17 18:20:50","BeckerM"
16800,"Leadmine Brook","1 KM US Rte 222","River/Stream",41.7167,-73.0611,24000,"Unknown","NAD83","CT","HARWINTON",6908,"CT6908-00_01","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
14437,"Salmon Brook","upstream Research Road","River/Stream",41.7167,-72.5851,24000,"GPS-Unspecified","NAD83","CT","GLASTONBURY",4006,"CT4006-00_01","","1999-03-02 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
20207,"Moosup River","Below Brunswick Ave Bridge","River/Stream",41.716711,-71.861737,0,"Interpolation-Satellite","WGS84","CT","PLAINFIELD",3500,"","","2019-05-30 13:11:00","HagstromN","2019-05-30 13:11:00","HagstromN"
18247,"Columbia Lake NLA2012","Site G NLA2012","Lake",41.716712,-72.329851,0,"Interpolation-Satellite","WGS84","CT","COLUMBIA",3108,"","","2012-07-26 14:10:00","TokarzW","2012-07-26 14:10:00","TokarzW"
15208,"Natchaug River","US Route 14","River/Stream",41.7168,-72.1945,24000,"Interpolation-Map","NAD83","CT","WINDHAM",3200,"CT3200-00_01","107000832","2003-09-22 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
16893,"Naugatuck River","US of first riffle below old campville bridge abutments","River/Stream",41.717,-73.0878,24000,"Unknown","NAD83","CT","LITCHFIELD",6900,"Needs","","2009-01-12 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
17141,"Cobble Brook, tributary to","Parallel to Rte 341","River/Stream",41.717015,-73.448011,24000,"Unknown","NAD83","CT","KENT",6013,"6013-01-2-R1","103009354","2009-01-12 00:00:00","BeaucheneM","2021-12-27 17:18:19","BeckerM"
18249,"Columbia Lake NLA2012","Site I NLA2012","Lake",41.717169,-72.321673,0,"Interpolation-Satellite","WGS84","CT","COLUMBIA",3108,"","","2012-07-26 14:24:00","TokarzW","2012-07-26 14:24:00","TokarzW"
15008,"Moosup River","adjacent to old RR grade 500 meters DS of RR bridge crossing","River/Stream",41.7172,-71.8422,24000,"GPS-Unspecified","NAD83","CT","STERLING",3500,"CT3500-00_03","","2003-04-23 00:00:00","BeaucheneM","2021-11-17 18:20:50","BeckerM"
15993,"Naugatuck River","at old bridge abutments downstream campville","River/Stream",41.7174,-73.0867,24000,"Interpolation-Map","NAD83","CT","LITCHFIELD",6900,"CT6900-00_06","","2006-07-19 00:00:00","BeaucheneM","2015-11-12 12:02:00","Unknown"
20577,"Humaston Brook (Northfield Brook)","DS Richards Road Extension","River/Stream",41.717401,-73.125312,0,"Interpolation-Satellite","WGS84","CT","LITCHFIELD",6909,"","","2021-07-21 12:45:00","EltzB","2021-11-17 18:20:50","BeckerM"
18300,"Columbia Lake NLA2012","Site F TRIP2 NLA2012","Lake",41.717454,-72.332845,0,"Interpolation-Satellite","WGS84","CT","COLUMBIA",3108,"","","2012-10-31 10:38:00","TokarzW","2012-10-31 10:38:00","TokarzW"
16614,"Downing Brook","off colburn rd ds of private dirt access rd","River/Stream",41.7175,-72.0486,24000,"Unknown","NAD83","CT","CANTERBURY",3805,"Needs","107000834","2009-01-12 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
15549,"Piper Brook","downstream main street","River/Stream",41.7179,-72.7257,24000,"Interpolation-Map","NAD83","CT","NEWINGTON",4402,"CT4402-00_02","","2004-09-16 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
19247,"Salmon Brook","end of Winding Brook Rd.","River/Stream",41.71795,-72.597398,0,"Interpolation-Satellite","WGS84","CT","GLASTONBURY",4006,"","","2016-11-15 13:10:00","HagstromN","2016-11-15 13:10:00","HagstromN"
18146,"Balf Company","on property","Facility Industrial",41.718,-72.7156,0,"Interpolation-Satellite","WGS84","CT","NEWINGTON",4402,"","","2012-03-19 11:54:00","IacobucciA","2021-11-17 18:20:50","BeckerM"
19297,"Andover Lake","center of lake","Lake",41.718,-72.357,0,"Interpolation-Satellite","WGS84","CT","ANDOVER",3108,"","","2016-11-28 09:50:00","BeaucheneM","2021-11-17 18:20:50","BeckerM"
14983,"Salmon Brook","Upstream Main Street","River/Stream",41.7181,-72.6133,24000,"Interpolation-Map","NAD83","CT","GLASTONBURY",4006,"CT4006-00_01","106002024","2003-01-16 00:00:00","HagstromN","2021-10-05 14:34:45","BeckerM"
19566,"Quanduck Brook","US from Moosup River Confluence","River/Stream",41.718376,-71.844419,0,"Interpolation-Satellite","WGS84","CT","STERLING",3501,"","","2017-02-21 13:07:00","HagstromN","2017-02-21 13:08:00","HagstromN"
17414,"Shepaug River","below lower shepaug dam","River/Stream",41.7185,-73.2928,24000,"Interpolation-Map","NAD83","CT","WARREN",6700,"CT6700-00_02","103009374","2009-12-15 00:00:00","BeaucheneM","2021-12-27 17:18:19","BeckerM"
20171,"Moosup River","50m above Almyville Dam in pool","River/Stream",41.718587,-71.85953,0,"Interpolation-Satellite","WGS84","CT","PLAINFIELD",3500,"","","2019-03-13 12:50:00","HagstromN","2019-03-13 12:50:00","HagstromN"
14397,"Piper Brook","upstream Main Street","River/Stream",41.7186,-72.7274,24000,"GPS-Unspecified","NAD83","CT","NEWINGTON",4402,"CT4402-00_02","106002029","1999-03-02 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
20597,"Cobble Brook","DS RT. 341","River/Stream",41.718879,-73.456275,0,"Interpolation-Satellite","WGS84","CT","KENT",6013,"","","2021-08-19 14:12:00","EltzB","2021-11-17 18:20:50","BeckerM"
14436,"Salmon Brook","upstream House Road","River/Stream",41.7191,-72.602,24000,"GPS-Unspecified","NAD83","CT","GLASTONBURY",4006,"CT4006-00_01","106002024","1999-03-02 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
20589,"Lake Waramaug Brook, NNT to","DS Angevine Road","River/Stream",41.719593,-73.33119,0,"Interpolation-Satellite","WGS84","CT","WARREN",6502,"","","2021-08-06 11:15:00","EltzB","2021-11-17 18:20:50","BeckerM"
19460,"Cobble Brook, Unnamed tributary to","10m Downstream Segar Mountain Rd/Rt 341","River/Stream",41.71975,-73.45488,0,"Interpolation-Satellite","WGS84","CT","KENT",6013,"6013.0","103009354","2016-12-28 10:55:00","LallyMe","2021-10-05 14:34:45","BeckerM"
15835,"Farmington River","at farmington gardens meadow road where river turns N","River/Stream",41.7198,-72.8406,24000,"Interpolation-Map","NAD83","CT","FARMINGTON",4300,"CT4300-00_03","","2005-12-15 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
20588,"Lake Waramaug Brook, NNT to","US College Farms Road","River/Stream",41.720208,-73.341892,0,"Interpolation-Satellite","WGS84","CT","WARREN",6502,"","","2021-08-06 11:10:00","EltzB","2021-11-17 18:20:50","BeckerM"
16868,"Moosup River (Above STP)","100 M DS rte 14 to STP outfall (Trout only)","River/Stream",41.720516,-71.920503,24000,"Unknown","NAD83","CT","PLAINFIELD",3500,"Needs","","2009-01-12 00:00:00","BeaucheneM","2017-02-15 08:10:00","HagstromN"
16864,"Moosup River","200 m below confluence with Quanduck Brook","River/Stream",41.7206,-71.8483,24000,"Unknown","NAD83","CT","PLAINFIELD",3500,"Needs","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
17912,"Salmon Brook, tributary to","DIRT ROAD OFF SPRING ROAD EXT.15M DS MAKESHIFT STREAM CROSSING UP TO CULVERT OUT","River/Stream",41.7208,-72.5968,24000,"Interpolation-Satellite","NAD83","CT","GLASTONBURY",4006,"needs","","2011-12-16 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
16221,"Farmington River","at Town Gardens, Meadow Road","River/Stream",41.721,-72.8464,24000,"Interpolation-Map","NAD83","CT","FARMINGTON",4300,"CT4300-00_03","105000080","2007-10-30 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
18877,"Leadmine Brook","adjacent to South road (Hollow road on state property )","River/Stream",41.7211,-73.05769,0,"Interpolation-Satellite","WGS84","CT","HARWINTON",6908,"CT6908-00_01","103009352","2015-03-11 10:55:00","LallyMe","2021-11-17 18:20:50","BeckerM"
14438,"Salmon Brook","downstream Bell Street","River/Stream",41.7211,-72.5559,24000,"GPS-Unspecified","NAD83","CT","GLASTONBURY",4006,"CT4006-00_02","","1999-03-02 00:00:00","Unknown","2021-12-27 17:18:19","BeckerM"
14678,"Plainfield (north) WPCF","at final effluent","Facility Municipal Sewage (POTW)",41.7211,-71.9191,24000,"Interpolation-Map","NAD83","CT","PLAINFIELD",3500,"INTO_CT****","","2000-06-01 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
16471,"Angell Brook","DS of rte 14","River/Stream",41.7211,-71.9125,24000,"Unknown","NAD83","CT","PLAINFIELD",3500,"Needs","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
14586,"Hop River","upstream Flanders River Road","River/Stream",41.7212,-72.2548,24000,"GPS-Unspecified","NAD83","CT","COVENTRY",3108,"CT3108-00_01","107000860","1999-09-10 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
19246,"Salmon Brook","adjacent to OxBow Rd","River/Stream",41.721283,-72.570217,0,"Interpolation-Satellite","WGS84","CT","GLASTONBURY",4006,"","","2016-11-15 13:05:00","HagstromN","2016-11-15 13:06:00","HagstromN"
15244,"Cobble Brook","500 m ds of rte 341","River/Stream",41.7217,-73.4572,24000,"Interpolation-Map","NAD83","CT","KENT",6013,"CT6013-00_01","103009189","2003-09-22 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
18574,"Folly Brook","50m Upstream Jordan Road","River/Stream",41.721841,-72.6793,24000,"Interpolation-Map","NAD83","CT","WETHERSFIELD",4005,"","","2013-12-02 10:28:00","LallyMe","2013-12-02 10:28:00","LallyMe"
17070,"Still Brook","DS Rte 202","River/Stream",41.7219,-73.2464,24000,"Unknown","NAD83","CT","LITCHFIELD",6705,"Needs","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
14595,"Quanduck Brook","downstream River Road/N Sterling Rd","River/Stream",41.721906,-71.836053,24000,"GPS-Unspecified","NAD83","CT","STERLING",3501,"CT3501-00_01","109003308","1999-09-10 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
15522,"Hop River","75 meters upstream channelized section above Rte 6","River/Stream",41.7222,-72.2765,24000,"Interpolation-Map","NAD83","CT","COVENTRY",3108,"CT3108-00_01","","2004-07-14 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
15569,"Balf Company","at final effluent","Facility Industrial",41.7223,-72.7201,24000,"Interpolation-Map","NAD83","CT","NEWINGTON",4402,"INTO_CT****","","2004-10-07 00:00:00","BeaucheneM","2014-03-18 08:52:00","GatterEvartsR"
19988,"Beaver Brook","DS of Bass Rd","River/Stream",41.7223,-72.129639,0,"Interpolation-Satellite","WGS84","CT","WINDHAM",3802,"6802-00-3-R10","107000858","2017-11-08 11:41:00","HagstromN","2021-12-27 17:18:19","BeckerM"
15099,"Blackledge River","Gay City State Park","River/Stream",41.7225,-72.447,24000,"Interpolation-Map","NAD83","CT","HEBRON",4707,"CT4707-00_01","","2003-09-22 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
20188,"Willimantic River","DS of Hop River Confluence","River/Stream",41.72254,-72.24602,0,"Interpolation-Satellite","WGS84","CT","COVENTRY",3100,"","","2019-05-17 08:17:00","HagstromN","2019-05-17 08:17:00","HagstromN"
18504,"Quanduck Brook","adjacent River Road (Downstream Sumola Road)","River/Stream",41.72297,-71.82363,0,"Interpolation-Map","NAD83","CT","STERLING",3501,"CT3501-00_01","109003298","2013-10-25 15:02:00","LallyMe","2021-10-05 14:34:45","BeckerM"
15146,"Sawmill Brook","at Puddin Lane","River/Stream",41.723,-72.205,24000,"Interpolation-Map","NAD83","CT","MANSFIELD",3208,"CT3208-00_02","","2003-09-22 00:00:00","BeaucheneM","2021-01-11 09:44:00","LallyMe"
15834,"Farmington River","at Gristmill Inn","River/Stream",41.7231,-72.8339,24000,"Interpolation-Map","NAD83","CT","FARMINGTON",4300,"CT4300-00_02","","2005-12-15 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
17439,"Willimantic River","Above Hop River Confluence","River/Stream",41.7232,-72.2517,24000,"Interpolation-Map","NAD83","CT","COVENTRY",3100,"Needs","","2009-12-15 00:00:00","BeaucheneM","2015-11-12 12:01:00","Unknown"
18429,"Still Brook","Upstream Route 202/Bantam Rd","River/Stream",41.72326,-73.24693,24000,"Interpolation-Map","NAD83","CT","LITCHFIELD",6705,"CT6705-11 Needs","103009224","2013-01-24 12:29:00","LallyMe","2021-10-05 14:34:45","BeckerM"
15256,"Bantam River","Upstream Trumbull Rd (US of treatment Plant)","River/Stream",41.7235,-73.2441,24000,"Interpolation-Map","NAD83","CT","LITCHFIELD",6705,"CT6705-00_02","103009223","2003-09-22 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
14637,"Wethersfield Cove","Center Wethersfield Cove","River/Stream",41.7236,-72.6578,24000,"Interpolation-Map","NAD83","CT","WETHERSFIELD",4005,"CT4000-00_03-INTO","","2000-04-12 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
15904,"Blackledge River","GYC-1 Left of Lifeguard Chair(s)","Riverine Impoundment",41.7238,-72.4467,24000,"Interpolation-Map","NAD83","CT","HEBRON",4707,"CT4707-00-2-L2_01","","2006-05-16 00:00:00","Unknown","2011-12-28 11:42:00","GregoireB"
17385,"Macedonia Brook","at mouth","River/Stream",41.7239,-73.4854,24000,"Interpolation-Map","NAD83","CT","KENT",6015,"CT6015-00_01","","2009-12-15 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
19329,"Keeney Cove (Connecticut River)","center of lake","River/Stream",41.724,-72.632,0,"Interpolation-Satellite","WGS84","CT","GLASTONBURY",4000,"","","2016-11-28 10:54:00","BeaucheneM","2021-11-17 18:20:50","BeckerM"
15217,"Porter Brook","US of Naubuc Ave. crossing","River/Stream",41.724,-72.626,24000,"Interpolation-Map","NAD83","CT","GLASTONBURY",4006,"UNKNOWN","","2003-09-22 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
14640,"Wethersfield Cove","South outlet on east shore, adjacent to Cove Park","River/Stream",41.7242,-72.655,24000,"Interpolation-Map","NAD83","CT","WETHERSFIELD",4005,"CT4000-00_03-INTO","","2000-04-12 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
14844,"Lake Waramaug Brook","at farm Bridge crossing number 21 route 341","River/Stream",41.7243,-73.3345,24000,"GPS-Unspecified","NAD83","CT","WARREN",6502,"CT6502-01_01","","2002-04-25 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
15905,"Blackledge River","GYC-2 Right of Lifeguard Chair(s)","Riverine Impoundment",41.7244,-72.4463,24000,"Interpolation-Map","NAD83","CT","HEBRON",4707,"CT4707-00-2-L2_01","","2006-05-16 00:00:00","Unknown","2011-12-28 11:42:00","GregoireB"
14636,"Wethersfield Cove","near inlet Folly Brook","River/Stream",41.7246,-72.6616,24000,"Interpolation-Map","NAD83","CT","WETHERSFIELD",4005,"CT4000-00_03-INTO","","2000-04-12 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
19558,"Freeman Hill Brook (formerly Negro Hill Brook)","400m upstream Rte 69","River/Stream",41.72473,-72.95168,0,"Interpolation-Satellite","WGS84","CT","BURLINGTON",4314,"4314.0","105000061","2017-02-21 11:02:00","LallyMe","2021-11-17 18:20:50","BeckerM"
15145,"Natchaug River","Lauter Park off Gordon Ave.","River/Stream",41.725,-72.1992,24000,"Interpolation-Map","NAD83","CT","WINDHAM",3200,"CT3200-00_01","","2003-09-22 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
19560,"Freeman Hill Brook (formerly Negro Hill Brook)","900m upstream of Rte 69, above pool","River/Stream",41.72528,-72.95278,0,"Interpolation-Satellite","WGS84","CT","BURLINGTON",4314,"4314.0","","2017-02-21 11:04:00","LallyMe","2020-03-11 15:14:00","LallyMe"
16898,"Freeman Hill Brook (Formerly NEGRO HILL BROOK)","W of Rte 69 in State Forest","River/Stream",41.7253,-72.9497,24000,"Unknown","NAD83","CT","BURLINGTON",4314,"Needs","","2009-01-12 00:00:00","BeaucheneM","2021-11-17 18:20:50","BeckerM"
17398,"Freeman Hill Brook (formerly Negro Hill Brook)","at Route 69 Sessions Woods WMA","River/Stream",41.7254,-72.95,24000,"Interpolation-Map","NAD83","CT","BURLINGTON",4314,"CT4314-06_02","105000061","2009-12-15 00:00:00","BeaucheneM","2021-11-17 18:20:50","BeckerM"
14638,"Wethersfield Cove","at outlet downstream RTE 91","River/Stream",41.7256,-72.6528,24000,"Interpolation-Map","NAD83","CT","WETHERSFIELD",4005,"CT4000-00_03-INTO","","2000-04-12 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
17479,"thorton Brook","at RR grade trail crossing near mouth","River/Stream",41.726,-72.2836,24000,"Interpolation-Map","NAD83","CT","COVENTRY",3108,"Needs","","1901-01-01 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
16885,"Natchaug River","from lathers park US through first riffle","River/Stream",41.7261,-72.1997,24000,"Unknown","NAD83","CT","WINDHAM",3200,"CT3200-00_01","107000854","2009-01-12 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
20466,"Connecticut River","Upstream confluence with Folly Brook","River/Stream",41.72616,-72.64876,0,"Interpolation-Satellite","WGS84","CT","WETHERSFIELD",4000,"4000.0","","2020-10-29 12:34:00","LallyMe","2020-10-29 12:34:00","LallyMe"
14639,"Wethersfield Cove","North Outlet on East Shore","River/Stream",41.7264,-72.6564,24000,"Interpolation-Map","NAD83","CT","WETHERSFIELD",4005,"CT4000-00_03-INTO","","2000-04-12 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
